"","X","Institution","Specimen.ID","Specimen.sex","Collection.date..Julian.date.","Collection.year","dDFur","Source","Species","InstitutionCode","specID","key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","recordNumber","identifier","higherGeography","institutionID","verbatimEventDate","endDayOfYear","locality","datasetName","collectionCode","gbifID","occurrenceID","type","preparations","catalogNumber","recordedBy","institutionCode","startDayOfYear","occurrenceRemarks","higherClassification","name","sex","county","elevation","habitat","lifeStage","decimalLatitude","decimalLongitude","modified","geodeticDatum","rightsHolder","georeferencedBy","georeferenceProtocol","language","verbatimLocality","locationRemarks","accessRights","collectionID","georeferenceSources","georeferencedDate","coordinateUncertaintyInMeters","reproductiveCondition","establishmentMeans","references","nomenclaturalCode","occurrenceStatus","bibliographicCitation","georeferenceVerificationStatus","fieldNumber","organismID","ownerInstitutionCode","datasetID","ADDRESS","lon","lat","address"
"71",71,"Royal Ontario Museum (ROM)","ROM83899","male",210,1936,-64,"Fraser","Lasionycteris noctivagans","ROM",83899,1211841841,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:49:59.032+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Ontario",1936,7,29,"1936-07-29T00:00:00","2020-02-10T20:49:59.032+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","177","URI:catalog:ROM:Mammals:83899","North America; Canada; Ontario; York",NA,"19360729",NA,"Pottageville","Mammalogy","Mammals",1211841841,"URI:catalog:ROM:Mammals:83899","PhysicalObject","skin; skull",83899,"Beare, G; From Banfield, AWF; Collected By Prince, L","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","MALE","York",NA,NA,"ADULT",43.983333,-79.616667,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Pottageville","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.616667,43.983333,NA
"72",72,"Royal Ontario Museum (ROM)","ROM86741","male",249,1968,-91,"Fraser","Lasionycteris noctivagans","ROM",86741,1211834451,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:49:58.409+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Indiana",1968,9,6,"1968-09-06T00:00:00","2020-02-10T20:49:58.409+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","US","United States of America","REM5738","URI:catalog:ROM:Mammals:86741","North America; USA; Indiana; Tippecanoe",NA,"19680906",NA,"1.6 km W of Lafayette","Mammalogy","Mammals",1211834451,"URI:catalog:ROM:Mammals:86741","PhysicalObject","skin; skull",86741,"Mumford, RE","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Tippecanoe",NA,NA,"ADULT",40.416667,-86.9,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","1.6 km W of Lafayette","ROM data parsed by John Wieczorek, 20020402; MaNIS-02 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",NA,5.64,"testes-5X2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.9,40.416667,NA
"73",73,"Royal Ontario Museum (ROM)","ROM10572","female",210,1937,-74,"Fraser","Lasionycteris noctivagans","ROM",10572,1211849704,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:49:59.194+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Ontario",1937,7,29,"1937-07-29T00:00:00","2020-02-10T20:49:59.194+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","435","URI:catalog:ROM:Mammals:10572","North America; Canada; Ontario; Sudbury",NA,"19370729",NA,"Bigwood","Mammalogy","Mammals",1211849704,"URI:catalog:ROM:Mammals:10572","PhysicalObject","skin; skull",10572,"Downing, SC","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Sudbury",NA,NA,"ADULT",46.033333,-80.6,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Stephen Lee (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Bigwood","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.6,46.033333,NA
"74",74,"Royal Ontario Museum (ROM)","ROM10574","female",215,1937,-65,"Fraser","Lasionycteris noctivagans","ROM",10574,1211849745,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:50:02.074+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Ontario",1937,8,3,"1937-08-03T00:00:00","2020-02-10T20:50:02.074+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","473","URI:catalog:ROM:Mammals:10574","North America; Canada; Ontario; Sudbury",NA,"19370803",NA,"Bigwood","Mammalogy","Mammals",1211849745,"URI:catalog:ROM:Mammals:10574","PhysicalObject","skin; skull",10574,"Downing, SC","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Sudbury",NA,NA,"ADULT",46.033333,-80.6,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Stephen Lee (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Bigwood","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.6,46.033333,NA
"75",75,"Royal Ontario Museum (ROM)","ROM13623","female",215,1939,-102,"Fraser","Lasionycteris noctivagans","ROM",13623,1211862097,"Lasionycteris noctivagans (Le Conte, 1831)","gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:49:59.678+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Ontario",1939,8,3,"1939-08-03T00:00:00","2020-02-10T20:49:59.678+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","1431","URI:catalog:ROM:Mammals:13623","North America; Canada; Ontario; Cochrane",NA,"19390803",NA,"Onakawana","Mammalogy","Mammals",1211862097,"URI:catalog:ROM:Mammals:13623","PhysicalObject","skin; skull",13623,"Downing, SC","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Cochrane",NA,NA,"ADULT",50.6,-81.45,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Stephen Lee (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Onakawana","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.",NA,NA,"lactating ?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.45,50.6,NA
"76",76,"Royal Ontario Museum (ROM)","ROM17930","female",189,1890,-85,"Fraser","Lasionycteris noctivagans","ROM",17930,1211846355,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:50:02.085+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Ontario",1890,7,8,"1890-07-08T00:00:00","2020-02-10T20:50:02.085+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","253","URI:catalog:ROM:Mammals:17930","North America; Canada; Ontario; Ottawa-Carleton; Carleton",NA,"18900708",NA,"Ottawa, Clark's Woods","Mammalogy","Mammals",1211846355,"URI:catalog:ROM:Mammals:17930","PhysicalObject","skin",17930,"Saunders, WE","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Ottawa-Carleton; Carleton",NA,NA,"ADULT",45.416667,-75.7,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Stephen Lee (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Ottawa, Clark's Woods","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.7,45.416667,NA
"77",77,"Royal Ontario Museum (ROM)","ROM19783","female",206,1949,-99,"Fraser","Lasionycteris noctivagans","ROM",19783,1211854020,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:50:02.349+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Montana",1949,7,25,"1949-07-25T00:00:00","2020-02-10T20:50:02.349+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","US","United States of America","FN04362; RLP1124","URI:catalog:ROM:Mammals:19783","North America; USA; Montana; Lake",NA,"19490725",NA,"Yellow Bay, East Shore Flathead Lake","Mammalogy","Mammals",1211854020,"URI:catalog:ROM:Mammals:19783","PhysicalObject","skin; skull",19783,"Peterson, RL","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Lake",NA,NA,"ADULT",47.883333,-113.96667,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Yellow Bay, East Shore Flathead Lake","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",NA,NA,"not pregnant; not lactating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.96667,47.883333,NA
"78",78,"Royal Ontario Museum (ROM)","ROM19784","female",206,1949,-100,"Fraser","Lasionycteris noctivagans","ROM",19784,1211854002,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:50:02.349+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Montana",1949,7,25,"1949-07-25T00:00:00","2020-02-10T20:50:02.349+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","US","United States of America","FN04363","URI:catalog:ROM:Mammals:19784","North America; USA; Montana; Lake",NA,"19490725",NA,"Yellow Bay, East Shore Flathead Lake","Mammalogy","Mammals",1211854002,"URI:catalog:ROM:Mammals:19784","PhysicalObject","skin; skull",19784,"Walden, LA","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Lake",NA,NA,"ADULT",47.883333,-113.96667,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Yellow Bay, East Shore Flathead Lake","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",NA,NA,"not pregnant; not lactating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.96667,47.883333,NA
"79",79,"Royal Ontario Museum (ROM)","ROM2204201396","female",170,1918,-70,"Fraser","Lasionycteris noctivagans","ROM",2204201396,1211837655,"Lasionycteris noctivagans (Le Conte, 1831)","cdrep","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:49:58.640+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Ontario",1918,6,19,"1918-06-19T00:00:00","2020-02-10T20:49:58.640+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","179","URI:catalog:ROM:Mammals:2204201396","North America; Canada; Ontario; Middlesex",NA,"19180619",NA,"Coldstream","Mammalogy","Mammals",1211837655,"URI:catalog:ROM:Mammals:2204201396","PhysicalObject","skin; skull",2204201396,"Wood, AA","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Middlesex",NA,NA,"ADULT",43.0159499990589,-81.50065,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Lina Arcila (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Coldstream","There were not clear boundaries. Coordinates calculated by clusters of buildings labeled as Coldstream","not-for-profit use only","urn:lsid:biocol.org:col:34909","Energy, Mines and Resources Canada, Series A751, Parkhill, 40 P/04, 1:50,000, Edition 7, 1994",20070524,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.50065,43.0159499990589,NA
"80",80,"Royal Ontario Museum (ROM)","ROM22946","female",226,1939,-91,"Fraser","Lasionycteris noctivagans","ROM",22946,1211864187,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:49:59.690+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Saskatchewan",1939,8,14,"1939-08-14T00:00:00","2020-02-10T20:49:59.690+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","355","URI:catalog:ROM:Mammals:22946","North America; Canada; Saskatchewan",NA,"19390814",NA,"Dundurn","Mammalogy","Mammals",1211864187,"URI:catalog:ROM:Mammals:22946","PhysicalObject","skin; skull",22946,"Banfield, AWF","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE",NA,NA,NA,"ADULT",51.816667,-106.5,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Dundurn","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload; DetermineByPerson, DeterminedDate editted to reflect LatLongRemarks like Parsed","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",20020204,NA,"not pregnant; not lactating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.5,51.816667,NA
"81",81,"Royal Ontario Museum (ROM)","ROM22947","female",100,1950,-89,"Fraser","Lasionycteris noctivagans","ROM",22947,1211832804,"Lasionycteris noctivagans (Le Conte, 1831)","gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:49:58.383+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","North Carolina",1950,4,10,"1950-04-10T00:00:00","2020-02-10T20:49:58.383+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","US","United States of America","686","URI:catalog:ROM:Mammals:22947","North America; USA; North Carolina; Macon",NA,"19500410",NA,"Franklin","Mammalogy","Mammals",1211832804,"URI:catalog:ROM:Mammals:22947","PhysicalObject","skin; skull",22947,"Banfield, AWF","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Macon",NA,NA,"ADULT",35.2,-83.383333,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Franklin","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.383333,35.2,NA
"82",82,"Royal Ontario Museum (ROM)","ROM2404140074","female",154,1906,-113,"Fraser","Lasionycteris noctivagans","ROM",2404140074,1211864076,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:50:02.462+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Alberta",1906,6,3,"1906-06-03T00:00:00","2020-02-10T20:50:02.462+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","CA","Canada","2","URI:catalog:ROM:Mammals:2404140074","North America; Canada; Alberta",NA,"19060603",NA,"Carbon, Knee Hills","Mammalogy","Mammals",1211864076,"URI:catalog:ROM:Mammals:2404140074","PhysicalObject","skin; skull",2404140074,"Garret, CB","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE",NA,NA,NA,"ADULT",51.483333,-113.15,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Carbon, Knee Hills","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload; DetermineByPerson, DeterminedDate editted to reflect LatLongRemarks like Parsed","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",20020204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.15,51.483333,NA
